id_local,desc_distrito_local,desc_barrio_local,direccion,id_direccion,Cod_Postal,coordenada_x_local,id_coordenadas,coordenada_y_local,desc_situacion_local,rotulo,desc_periodo_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_es,mesas_ra
270287459,ARGANZUELA,PALOS-DE-MOGUER,12 CALLE MENDEZ ALVARO,12_CALLE_MENDEZ_ALVARO,28045,"441258,58","441258,58-4473095,52","4473095,52",Abierto,BISTRO PREMIUM RESTAURANTE,Anual,Abierta,"5,76","5,76",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,4,4
270058751,ARGANZUELA,PALOS-DE-MOGUER,14 CALLE MENDEZ ALVARO,14_CALLE_MENDEZ_ALVARO,28045,"441274,58","441274,58-4473074,52","4473074,52",Abierto,BAR EL ANDEN,Anual,Abierta,"39,09","22,32",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,10,5
200001212,SAN-BLAS-CANILLEJAS,AMPOSTA,2 CALLE AJOFRIN,2_CALLE_AJOFRIN,28037,"446951,56","446951,56-4475171,45","4475171,45",Abierto,UVE Y MARI,Anual,Abierta,"39,06","37,8",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,9,9
200001162,SAN-BLAS-CANILLEJAS,EL-SALVADOR,4 CALLE MIAMI,4_CALLE_MIAMI,28027,"446670,57","446670,57-4476862,45","4476862,45",Abierto,EL RACO,Estacional,Abierta,"11,52",,Acera,8:00:00,0:00:00,,,8:00:00,0:00:00,,,8,
200000884,SAN-BLAS-CANILLEJAS,ARCOS,59 CALLE AQUITANIA,59_CALLE_AQUITANIA,28032,"447897,55","447897,55-4474596,43","4474596,43",Abierto,CERVEZAS UCEDA,Estacional,Abierta,"40,96",,Acera,8:00:00,1:30:00,,,8:00:00,1:30:00,,,16,
200000995,SAN-BLAS-CANILLEJAS,ARCOS,63 CALLE AQUITANIA,63_CALLE_AQUITANIA,28032,"447920,55","447920,55-4474609,43","4474609,43",Abierto,EL DESVAN CAFE RESTAURANTE,Anual,Abierta,"64,8","64,8",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,20,20
270523220,SAN-BLAS-CANILLEJAS,ARCOS,85 CALLE AQUITANIA,85_CALLE_AQUITANIA,28032,"448064,55","448064,55-4474672,43","4474672,43",Abierto,BAR LAS CINCO LAGUNAS,Anual,Abierta,"37,04","37,04",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,15,15
200000125,SAN-BLAS-CANILLEJAS,ROSAS,24 AVENIDA ARCENTALES,24_AVENIDA_ARCENTALES,28022,"448216,56","448216,56-4476092,43","4476092,43",Abierto,EL RACIMO DE ORO,Anual,Abierta,"57,12","37,8",Otros,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,24,24
200000832,SAN-BLAS-CANILLEJAS,AMPOSTA,4 CALLE ARROZAL,4_CALLE_ARROZAL,28037,"447308,56","447308,56-4475422,44","4475422,44",Abierto,BAR PASCUALA,Estacional,Abierta,"27,26",,Calle peatonal,1:00:00,0:00:00,,,2:30:00,0:00:00,,,15,
200001963,SAN-BLAS-CANILLEJAS,CANILLEJAS,86 CALLE BOLTAÑA,86_CALLE_BOLTAÑA,28022,"448261,57","448261,57-4477568,43","4477568,43",Abierto,PASTELERIA CHARLOT CAFETERIA,Estacional,Abierta,"18,72",,Acera,8:00:00,22:00:00,,,8:00:00,22:00:00,,,8,
270318039,SAN-BLAS-CANILLEJAS,CANILLEJAS,5 CALLE CANAL DEL BOSFORO,5_CALLE_CANAL_DEL_BOSFORO,28022,"447987,56","447987,56-4476775,43","4476775,43",Abierto,CERVECERIA DAN-CAR,Anual,Abierta,"5,76","5,76",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,4,0
270229078,SAN-BLAS-CANILLEJAS,CANILLEJAS,6 CALLE CANAL DEL BOSFORO,6_CALLE_CANAL_DEL_BOSFORO,28022,"447947,56","447947,56-4476734,43","4476734,43",Abierto,BAR EL RINCON DE MIGUELIN,Anual,Abierta,"4,32","4,32",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,3,3
270307951,SAN-BLAS-CANILLEJAS,CANILLEJAS,1 CALLE ETRURIA,1_CALLE_ETRURIA,28022,"448062,56","448062,56-4476309,43","4476309,43",Abierto,BAR EL CAFELITO CAFETERIA,Estacional,Abierta,"9,36",,Acera,8:00:00,0:00:00,,,8:00:00,0:00:00,,,4,
270263970,SAN-BLAS-CANILLEJAS,ROSAS,137 AVENIDA CANILLEJAS A VICALVARO,137_AVENIDA_CANILLEJAS_A_VICALVARO,28022,"448179,56","448179,56-4475281,42","4475281,42",Abierto,CAFETERIA VERTIGO,Estacional,Abierta,"25,2",,Acera,8:00:00,1:30:00,,,8:00:00,1:30:00,,,7,
200001347,SAN-BLAS-CANILLEJAS,SIMANCAS,4 CALLE CASTILLO DE UCLES,4_CALLE_CASTILLO_DE_UCLES,28037,"446689,56","446689,56-4475284,45","4475284,45",Abierto,BAR LA CAMPANA,Anual,Abierta,"12,96","12,96",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,4,4
270545395,SAN-BLAS-CANILLEJAS,SIMANCAS,11 CALLE CASTILLO DE UCLES,11_CALLE_CASTILLO_DE_UCLES,28037,"446959,56","446959,56-4475461,45","4475461,45",Abierto,BAR UCLES,Anual,Abierta,"16,2","16,2",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,4,5
270276973,SAN-BLAS-CANILLEJAS,AMPOSTA,14 CALLE EBANISTERIA,14_CALLE_EBANISTERIA,28037,"447254,56","447254,56-4475066,44","4475066,44",Abierto,BAR MAQUEDA S,Estacional,Abierta,"25,03",,Acera,8:00:00,0:00:00,,,8:00:00,0:00:00,,,8,
200000855,SAN-BLAS-CANILLEJAS,CANILLEJAS,2 CALLE IGNACIO GARCIA,2_CALLE_IGNACIO_GARCIA,28022,"448209,57","448209,57-4477366,43","4477366,43",Abierto,BLACK AND GREY,Estacional,Abierta,"12,96",,Acera,8:00:00,1:30:00,,,8:00:00,1:30:00,,,4,
270202254,SAN-BLAS-CANILLEJAS,CANILLEJAS,37 CALLE VALDERROBRES,37_CALLE_VALDERROBRES,28022,"448332,56","448332,56-4476984,43","4476984,43",Abierto,BAR LOS MELLIZOS,Estacional,Abierta,72,,Acera,8:00:00,1:30:00,,,8:00:00,1:30:00,,,22,
270188583,SAN-BLAS-CANILLEJAS,CANILLEJAS,76 CALLE ESFINGE,76_CALLE_ESFINGE,28022,"448436,56","448436,56-4476804,42","4476804,42",Abierto,EL CHAVAL FREIDURIA,Estacional,Abierta,"76,23",,Superficie en parcela privada,10:00:00,1:30:00,,,10:00:00,1:30:00,,,14,
270537907,SAN-BLAS-CANILLEJAS,REJAS,2 AVENIDA FERMINA SEVILLANO,2_AVENIDA_FERMINA_SEVILLANO,28022,"452050,56","452050,56-4477576,36","4477576,36",Abierto,BAR LOS AMIGOS,Anual,Abierta,"19,44","19,44",Acera,8:00:00,1:00:00,8:00:00,1:00:00,8:00:00,1:00:00,8:00:00,1:00:00,6,6
280067426,SAN-BLAS-CANILLEJAS,HELLIN,6 CALLE HERENCIA,6_CALLE_HERENCIA,28037,"448020,56","448020,56-4475777,43","4475777,43",Abierto,CEFETERIA CERVECERIA JUVINA,Anual,Abierta,"98,97","98,97",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,28,28
280067190,SAN-BLAS-CANILLEJAS,ARCOS,36 AVENIDA GUADALAJARA,36_AVENIDA_GUADALAJARA,28032,"448052,55","448052,55-4474798,43","4474798,43",Abierto,RESTAURANTE VICTORIA,Estacional,Abierta,"19,44",,Acera,10:00:00,0:00:00,,,10:00:00,0:00:00,,,6,
280066092,SAN-BLAS-CANILLEJAS,ARCOS,65 AVENIDA GUADALAJARA,65_AVENIDA_GUADALAJARA,28032,"447577,55","447577,55-4474689,43","4474689,43",Cerrado,SR,Estacional,Abierta,"25,92",,Acera,8:00:00,1:30:00,,,8:00:00,1:30:00,,,8,
200000909,SAN-BLAS-CANILLEJAS,ROSAS,5 CALLE BUCAREST,5_CALLE_BUCAREST,28022,"448845,55","448845,55-4475251,41","4475251,41",Abierto,A TABERNA DO MEIGO,Anual,Abierta,62,62,Acera,8:00:00,1:00:00,8:00:00,1:00:00,8:00:00,1:00:00,8:00:00,1:00:00,20,0
200001615,SAN-BLAS-CANILLEJAS,SIMANCAS,5 AVENIDA INSTITUCION LIBRE DE ENSEÑANZA,5_AVENIDA_INSTITUCION_LIBRE_DE_ENSEÑANZA,28037,"445927,57","445927,57-4476526,46","4476526,46",Abierto,GAMBRINUS,Anual,Abierta,"23,4","23,4",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,10,0
270380796,SAN-BLAS-CANILLEJAS,SIMANCAS,41 AVENIDA INSTITUCION LIBRE DE ENSEÑANZA,41_AVENIDA_INSTITUCION_LIBRE_DE_ENSEÑANZA,28037,"446282,56","446282,56-4475875,46","4475875,46",Abierto,BAR RESTAURANTE,Anual,Abierta,"12,61","12,61",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,5,0
270545030,SAN-BLAS-CANILLEJAS,SIMANCAS,79 AVENIDA INSTITUCION LIBRE DE ENSEÑANZA,79_AVENIDA_INSTITUCION_LIBRE_DE_ENSEÑANZA,28037,"446644,56","446644,56-4475239,45","4475239,45",Abierto,CHURRERIA LOS MADROÑOS,Anual,Abierta,"79,45","79,45",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,16,20
200000310,SAN-BLAS-CANILLEJAS,CANILLEJAS,57 AVENIDA CANILLEJAS A VICALVARO,57_AVENIDA_CANILLEJAS_A_VICALVARO,28022,"448057,56","448057,56-4476320,43","4476320,43",Abierto,CERVECERIA LORENZO,Anual,Abierta,"5,58","5,58",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,3,0
270441696,SAN-BLAS-CANILLEJAS,SIMANCAS,17 AVENIDA INSTITUCION LIBRE DE ENSEÑANZA,17_AVENIDA_INSTITUCION_LIBRE_DE_ENSEÑANZA,28037,"445988,57","445988,57-4476413,46","4476413,46",Abierto,BAYMA CAFETERIA,Anual,Abierta,"11,22","11,46",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,6,6
270223304,SAN-BLAS-CANILLEJAS,SIMANCAS,25 CALLE ISANDRO,25_CALLE_ISANDRO,28037,"446812,56","446812,56-4475253,45","4475253,45",Abierto,BAR LA ISLA,Estacional,Abierta,90,,Acera,10:00:00,1:00:00,,,10:00:00,2:00:00,,,26,
270399792,SAN-BLAS-CANILLEJAS,ROSAS,1 CALLE LONGARES,1_CALLE_LONGARES,28022,"448291,56","448291,56-4475946,42","4475946,42",Abierto,BAR EL PUCHERO,Estacional,Abierta,"27,54",,Acera,8:00:00,1:30:00,,,8:00:00,1:30:00,,,9,
270202216,SAN-BLAS-CANILLEJAS,ROSAS,2 CALLE LONGARES,2_CALLE_LONGARES,28022,"448257,56","448257,56-4475971,42","4475971,42",Abierto,BAR LA BAHÍA,Anual,Abierta,"16,38","11,7",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,7,5
270543978,SAN-BLAS-CANILLEJAS,EL-SALVADOR,36 CALLE LOPEZ DE ARANDA,36_CALLE_LOPEZ_DE_ARANDA,28027,"446188,57","446188,57-4477217,46","4477217,46",Abierto,MATSURI,Anual,Abierta,"64,64","64,64",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,25,25
270032768,SAN-BLAS-CANILLEJAS,CANILLEJAS,54 CALLE LUCANO,54_CALLE_LUCANO,28022,"448285,56","448285,56-4476333,42","4476333,42",Abierto,CASI BAR,Anual,Abierta,"2,88","2,88",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,2,2
270549774,SAN-BLAS-CANILLEJAS,SIMANCAS,6 CALLE LUIS SANCHEZ POLACK TIP,6_CALLE_LUIS_SANCHEZ_POLACK_TIP,28037,"447023,56","447023,56-4476298,45","4476298,45",Abierto,BAR RESTAURANTE DAKINI,Estacional,Abierta,"75,85",,Acera,8:00:00,1:00:00,,,8:00:00,1:00:00,,,20,
270529634,SAN-BLAS-CANILLEJAS,ROSAS,5 CALLE MARIA SEVILLA DIAGO,5_CALLE_MARIA_SEVILLA_DIAGO,28022,"448176,56","448176,56-4475997,43","4475997,43",Abierto,LA ALCAZABA DE ALMERIA,Anual,Abierta,"98,35","98,35",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,28,28
270187893,SAN-BLAS-CANILLEJAS,ARCOS,2 CALLE MASILLA,2_CALLE_MASILLA,28037,"447678,56","447678,56-4475349,43","4475349,43",Abierto,CERVECERIA BAR SILA,Anual,Abierta,"26,97","26,97",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,10,0
270529281,SAN-BLAS-CANILLEJAS,ARCOS,4 CALLE MASILLA,4_CALLE_MASILLA,28037,"447703,56","447703,56-4475352,43","4475352,43",Abierto,LOS NIÑOS DE LA VICTORIA BAR CAFE,Anual,Abierta,"20,02","15,4",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,7,7
270360303,SAN-BLAS-CANILLEJAS,ARCOS,4 CALLE MAYOLICA,4_CALLE_MAYOLICA,28037,"447649,56","447649,56-4475326,43","4475326,43",Abierto,CAFETERIA RESTAURANTE JULIOS,Estacional,Abierta,"36,66",,Acera,8:00:00,0:00:00,,,8:00:00,0:00:00,,,14,
270271987,SAN-BLAS-CANILLEJAS,ARCOS,9 CALLE MAYOLICA,9_CALLE_MAYOLICA,28037,"447699,56","447699,56-4475295,43","4475295,43",Abierto,BAR JULI,Estacional,Abierta,"23,04",,Acera,8:00:00,1:30:00,,,8:00:00,1:30:00,,,6,
200000107,SAN-BLAS-CANILLEJAS,CANILLEJAS,6 CALLE TORRE ARIAS,6_CALLE_TORRE_ARIAS,28022,"448098,57","448098,57-4477435,43","4477435,43",Abierto,BAR LOS ANGELES,Anual,Abierta,"51,59","22,14",Plaza peatonal,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,14,6
270537939,SAN-BLAS-CANILLEJAS,CANILLEJAS,24 CALLE ESFINGE,24_CALLE_ESFINGE,28022,"448194,57","448194,57-4477338,43","4477338,43",Abierto,SIDRERIA EL LLAGAR,Anual,Abierta,"72,43","72,43",Plaza peatonal,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,22,22
270030162,SAN-BLAS-CANILLEJAS,AMPOSTA,23 CALLE JOYERIA,23_CALLE_JOYERIA,28037,"447122,56","447122,56-4474988,44","4474988,44",Abierto,BAR GUADIANA,Estacional,Abierta,"19,08","15,34",Acera,8:30:00,0:00:00,10:00:00,0:00:00,8:30:00,0:30:00,10:00:00,0:00:00,7,6
270030163,SAN-BLAS-CANILLEJAS,AMPOSTA,10 CALLE MAQUILEROS,10_CALLE_MAQUILEROS,28037,"447149,56","447149,56-4474986,44","4474986,44",Abierto,EL REFUGIO,Estacional,Abierta,"21,87",,Acera,8:00:00,1:30:00,,,8:00:00,1:30:00,,,6,
270208604,SAN-BLAS-CANILLEJAS,CANILLEJAS,16 CALLE CANAL DEL BOSFORO,16_CALLE_CANAL_DEL_BOSFORO,28022,"448026,56","448026,56-4476767,43","4476767,43",Abierto,BAR GIL,Anual,Abierta,"8,64","8,64",Acera,8:00:00,0:30:00,8:00:00,0:00:00,8:00:00,0:30:00,8:00:00,0:00:00,6,6
200000531,SAN-BLAS-CANILLEJAS,ROSAS,7 AVENIDA NIZA,7_AVENIDA_NIZA,28022,"448556,56","448556,56-4475294,42","4475294,42",Abierto,ALMADRABA,Estacional,Abierta,"20,16",,Acera,8:00:00,0:00:00,,,8:00:00,0:00:00,,,9,
200000447,SAN-BLAS-CANILLEJAS,ROSAS,67 AVENIDA NIZA,67_AVENIDA_NIZA,28022,"448413,56","448413,56-4476145,42","4476145,42",Abierto,CAFETERIA EL ZARZAL,Estacional,Abierta,"50,36",,Acera,8:00:00,0:00:00,,,8:00:00,0:00:00,,,18,
200000847,SAN-BLAS-CANILLEJAS,ARCOS,3 CALLE NUREMBERG,3_CALLE_NUREMBERG,28032,"447657,55","447657,55-4474444,43","4474444,43",Abierto,CERVECERIA BAR EL MOLINON,Estacional,Abierta,"28,38",,Acera,8:00:00,1:30:00,,,8:00:00,1:30:00,,,10,
270232747,SAN-BLAS-CANILLEJAS,ARCOS,2 PLAZUELA OBRA,2_PLAZUELA_OBRA,28037,"447796,56","447796,56-4475353,43","4475353,43",Abierto,BAR COIMBRA,Anual,Abierta,"48,8","48,8",Plaza peatonal,8:00:00,0:30:00,8:00:00,0:30:00,8:00:00,0:30:00,8:00:00,0:30:00,8,8
200001301,SAN-BLAS-CANILLEJAS,ARCOS,6 CALLE POBLADURA DEL VALLE,6_CALLE_POBLADURA_DEL_VALLE,28037,"447016,56","447016,56-4474831,44","4474831,44",Abierto,BAR SUPERA,Anual,Abierta,"71,91","17,44",Calle peatonal,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,19,11
200001576,SAN-BLAS-CANILLEJAS,ROSAS,8 CALLE RUSIA,8_CALLE_RUSIA,28022,"448270,55","448270,55-4474989,42","4474989,42",Abierto,BAR QUEDATE CONMIGO,Estacional,Abierta,"16,38",,Acera,8:00:00,0:00:00,,,8:00:00,0:00:00,,,7,
200000142,SAN-BLAS-CANILLEJAS,AMPOSTA,2 CALLE ABANICO,2_CALLE_ABANICO,28037,"447253,56","447253,56-4475403,44","4475403,44",Abierto,BAR CAMARERO,Anual,Abierta,"83,06","83,06",Calle peatonal,8:00:00,1:00:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,31,0
270188981,SAN-BLAS-CANILLEJAS,CANILLEJAS,9 CALLE SAN VALENTIN,9_CALLE_SAN_VALENTIN,28022,"448407,57","448407,57-4477498,43","4477498,43",Abierto,BAR LA MONTAÑA,Estacional,Abierta,"19,2",,Acera,8:00:00,1:00:00,,,8:00:00,1:00:00,,,6,
270188991,SAN-BLAS-CANILLEJAS,CANILLEJAS,15 CALLE SAN VENANCIO,15_CALLE_SAN_VENANCIO,28022,"448377,57","448377,57-4477538,43","4477538,43",Abierto,BAR SEGOVIA,Estacional,Abierta,"25,92",,Acera,8:00:00,23:00:00,,,8:00:00,23:00:00,,,6,
270188909,SAN-BLAS-CANILLEJAS,CANILLEJAS,2 CALLE SEBASTIAN FRANCISCO,2_CALLE_SEBASTIAN_FRANCISCO,28022,"448378,57","448378,57-4477355,43","4477355,43",Abierto,BAR OLMEDILLA,Estacional,Abierta,"46,2",63,Acera,8:00:00,1:00:00,8:00:00,1:00:00,8:00:00,1:00:00,8:00:00,1:00:00,25,25
200001356,SAN-BLAS-CANILLEJAS,ROSAS,50 CALLE SOFIA,50_CALLE_SOFIA,28022,"449018,55","449018,55-4475377,41","4475377,41",Abierto,LA VILLA DE FOZ,Anual,Abierta,"16,56","16,56",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,6,6
200001213,SAN-BLAS-CANILLEJAS,ROSAS,14 CALLE MOSCU,14_CALLE_MOSCU,28022,"449033,55","449033,55-4475136,41","4475136,41",Abierto,BAR EL REFUGIO,Anual,Abierta,"14,18","14,18",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,18,18
200000902,SAN-BLAS-CANILLEJAS,ROSAS,211 CALLE SOFIA,211_CALLE_SOFIA,28022,"448947,56","448947,56-4475637,41","4475637,41",Abierto,CERVECERIA Z DE MADRIZ,Anual,Abierta,"32,48","19,68",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,17,9
270547424,SAN-BLAS-CANILLEJAS,ROSAS,10 CALLE SUECIA,10_CALLE_SUECIA,28022,"448313,55","448313,55-4474748,42","4474748,42",Abierto,RESTAURANTE CHINO MULAN,Estacional,Abierta,"36,96",,Acera,12:00:00,1:30:00,,,12:00:00,1:30:00,,,10,
270447448,SAN-BLAS-CANILLEJAS,ROSAS,15 CALLE SUECIA,15_CALLE_SUECIA,28022,"448468,55","448468,55-4474856,42","4474856,42",Abierto,FRESH DONNER KEBAB,Anual,Abierta,"16,2","16,2",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,5,5
270539192,SAN-BLAS-CANILLEJAS,ROSAS,17 CALLE ELBA,17_CALLE_ELBA,28022,"448774,55","448774,55-4475159,41","4475159,41",Abierto,ESCUELA DE ENSEÑANZA,Anual,Abierta,"63,96","63,96",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,20,20
200000348,SAN-BLAS-CANILLEJAS,ROSAS,53 CALLE SUECIA,53_CALLE_SUECIA,28022,"448703,55","448703,55-4475313,42","4475313,42",Abierto,A LA DE TRES,Anual,Abierta,"38,36","21,77",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,7,9
270157123,USERA,PRADOLONGO,49 CALLE CRISTO DE LA VICTORIA,49_CALLE_CRISTO_DE_LA_VICTORIA,28026,"440291,57","440291,57-4470205,52","4470205,52",Abierto,LONGINOS HOUSE,Estacional,Abierta,"30,25",,Acera,10:00:00,1:00:00,,,10:00:00,2:30:00,,,8,0
270409801,USERA,ORCASITAS,11 PLAZA PROMESAS,11_PLAZA_PROMESAS,28041,"440012,56","440012,56-4468920,52","4468920,52",Abierto,BAR LA PLAZA,Estacional,Abierta,"16,2",,Plaza peatonal,10:00:00,1:00:00,,,10:00:00,2:30:00,,,5,
270296754,USERA,ZOFIO,23 AVENIDA CERRO DE LOS ANGELES,23_AVENIDA_CERRO_DE_LOS_ANGELES,28026,"439532,58","439532,58-4470033,53","4470033,53",Abierto,HNOS MAYORDOMO,Anual,Abierta,"70,9","70,96",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,8,8
270154385,USERA,ORCASITAS,27 CALLE GRAN AVENIDA,27_CALLE_GRAN_AVENIDA,28041,"439941,56","439941,56-4469081,52","4469081,52",Abierto,BAR,Anual,Abierta,"25,92","25,92",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8
270539344,USERA,MOSCARDO,177 PASEO SANTA MARIA DE LA CABEZA,177_PASEO_SANTA_MARIA_DE_LA_CABEZA,28026,"439293,59","439293,59-4470900,53","4470900,53",Abierto,SIN INDICAR,Anual,Abierta,88,88,Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,20,20
200000893,SAN-BLAS-CANILLEJAS,SIMANCAS,84 CALLE ALBASANZ,84_CALLE_ALBASANZ,28037,"447454,57","447454,57-4476737,44","4476737,44",Abierto,EL RINCON DE LA ALCARRIA,Estacional,Abierta,"19,35","20,3",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,7,0
270204364,SAN-BLAS-CANILLEJAS,SIMANCAS,40 CALLE RUFINO GONZALEZ,40_CALLE_RUFINO_GONZALEZ,28037,"446851,57","446851,57-4476512,45","4476512,45",Abierto,RESTAURANTE CAFETERIA SHIRAY,Estacional,Abierta,"8,1",,Acera,8:00:00,0:00:00,,,8:00:00,0:00:00,,,5,
270187603,SAN-BLAS-CANILLEJAS,AMPOSTA,3 CALLE FERRETERIA,3_CALLE_FERRETERIA,28037,"447174,56","447174,56-4475394,44","4475394,44",Abierto,MAKE DONNER,Anual,Abierta,"79,59","38,88",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,22,12
270497966,SAN-BLAS-CANILLEJAS,SIMANCAS,440 CALLE ALCALA,440_CALLE_ALCALA,28027,"446094,57","446094,57-4476610,46","4476610,46",Abierto,CERVECERIA HEVIA,Anual,Abierta,"13,38","13,38",Zona de estacionamiento,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,5,5
270535935,SAN-BLAS-CANILLEJAS,SIMANCAS,444 CALLE ALCALA,444_CALLE_ALCALA,28027,"446132,57","446132,57-4476621,46","4476621,46",Abierto,RESTAURANTE LAZICA,Estacional,Abierta,"18,72",,Acera,8:00:00,0:00:00,,,8:00:00,0:00:00,,,8,
270187701,SAN-BLAS-CANILLEJAS,AMPOSTA,7 CALLE SIDERURGIA,7_CALLE_SIDERURGIA,28037,"447041,56","447041,56-4475210,44","4475210,44",Cerrado,BAR,Estacional,Abierta,42,,Acera,10:00:00,1:00:00,,,10:00:00,1:30:00,,,12,
270216417,SAN-BLAS-CANILLEJAS,SIMANCAS,456 CALLE ALCALA,456_CALLE_ALCALA,28027,"446210,57","446210,57-4476650,46","4476650,46",Abierto,SANKALY,Estacional,Abierta,"14,7",,Acera,8:00:00,1:00:00,,,8:00:00,1:00:00,,,5,
200000650,SAN-BLAS-CANILLEJAS,EL-SALVADOR,7 CALLE MIAMI,7_CALLE_MIAMI,28027,"446587,57","446587,57-4476832,45","4476832,45",Abierto,TABERNA ENTRE CASTILLAS,Estacional,Abierta,24,,Acera,8:00:00,0:00:00,,,8:00:00,0:00:00,,,7,
200000118,SAN-BLAS-CANILLEJAS,EL-SALVADOR,507 CALLE ALCALA,507_CALLE_ALCALA,28027,"446694,57","446694,57-4476870,45","4476870,45",Abierto,MAR & YO,Anual,Abierta,"21,31","21,31",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,14,14
200001477,SAN-BLAS-CANILLEJAS,SIMANCAS,508 CALLE ALCALA,508_CALLE_ALCALA,28027,"446871,57","446871,57-4476875,45","4476875,45",Abierto,SANPAS,Estacional,Abierta,"12,96",,Acera,8:00:00,0:00:00,,,8:00:00,0:00:00,,,9,
270530271,SAN-BLAS-CANILLEJAS,CANILLEJAS,572 CALLE ALCALA,572_CALLE_ALCALA,28022,"447925,57","447925,57-4477359,43","4477359,43",Abierto,CAFETERIA ARUAL,Estacional,Abierta,"14,4",,Acera,8:00:00,0:00:00,,,8:00:00,0:00:00,,,5,
270477969,SAN-BLAS-CANILLEJAS,CANILLEJAS,574 CALLE ALCALA,574_CALLE_ALCALA,28022,"447940,57","447940,57-4477372,43","4477372,43",Abierto,CAFETERIA LA FLOR DE LIS,Estacional,Abierta,"9,02",,Acera,8:00:00,0:00:00,,,8:00:00,0:00:00,,,5,
